"companyName","isReviewVerified","reviewCompanyResponse","reviewDate","reviewDescription","reviewRatingScore","reviewTitle","reviewUrl"
"MoneyLion","false","Hi Richard! We strive for feedback like this, and we are so lucky to have you as part of our community! Together, we will succeed!","2022-09-25T06:23:48.000Z","Great app always come in with a little bit money when I'm in a pinch and need it most absolutely love it 5 stars","5","Saved by the lion","https://trustpilot.com/reviews/632fd7d4e619801c6a61222b"
"MoneyLion","false","Hi! Thank you for sharing your review! We are so thankful that you chose MoneyLion to assist in your financial journey!","2022-09-24T23:21:52.000Z","Great I love it come in very handy when you are short of cash and amount go up when paid back on time","5","Great I love it come in very handy when…","https://trustpilot.com/reviews/632f74f0e619801c6a610f59"
"MoneyLion","false","Hi Chastria! Wow, thanks for leaving us such a positive review! Your feedback means the world to us!","2022-09-24T17:57:39.000Z","Was able to receive Month right after I paid it off!","5","Instacash","https://trustpilot.com/reviews/632f28f3c17abd5d3c388cf6"
"MoneyLion","false","We love seeing reviews like this, Regina! Thanks for taking the time to leave a comment about your experience.","2022-09-24T05:43:04.000Z","Date of experience: September 23, 2022","5","Loving it!!!","https://trustpilot.com/reviews/632e7cc8c17abd5d3c382124"
"MoneyLion","false","We are happy to see that you've had nothing but great experiences, Bradley! We appreciate you taking time to share your review, and we look forward to getting a 5-star rating in the future.","2022-09-24T02:40:08.000Z","So far I love it. I haven't had a bad experience yet.!! They are very helpful.","4","So far I love it","https://trustpilot.com/reviews/632e51e8c17abd5d3c381a7c"
"MoneyLion","false","We strive to see feedback like this, Carol! Thank you for sharing your experience for others to see.","2022-09-24T01:46:52.000Z","Excellent customer service","5","Great customer service","https://trustpilot.com/reviews/632e456ce619801c6a606a43"
"MoneyLion","false","Thank you for sharing your review and positive rating, Justin.","2022-09-24T00:31:00.000Z","Date of experience: September 23, 2022","5","I have no complaints","https://trustpilot.com/reviews/632e33a4e619801c6a6065a5"
"MoneyLion","false","Hi Lee! We appreciate you leaving this review, and we are sorry to hear about this experience. If there was an issue with your verification, we are happy to see if we can do anything to help. Please complete this form:https://mlion.info/3wDGxLS, and our team will connect with you!","2022-09-24T00:04:05.000Z","If you mess up your Verification. You WILL NOT BE ABLE TO DO IT OVER. Meaning that Instacash they talk so highly about … YOU CANT EVEN GET IT. but you will see money there like you can smh..","1","If you mess up your Verification","https://trustpilot.com/reviews/632e2d55c17abd5d3c38106b"
"MoneyLion","false","This is wonderful to see, Herrera! Thank you for sharing your review.","2022-09-23T22:16:15.000Z","Absolutely Great !!!!!","5","Great","https://trustpilot.com/reviews/632e140fc17abd5d3c380325"
"MoneyLion","false","Your review has us smiling from ear to ear, Marlena. We are so happy to see that we were able to provide you with the support you needed. Thank you for choosing to be a part of the MoneyLion community.","2022-09-23T20:17:40.000Z","This app has truly helped in times of need","5","This app has truly helped in times of…","https://trustpilot.com/reviews/632df844c17abd5d3c37ee55"
"MoneyLion","false","Thank you for the positive review, Jason!","2022-09-23T19:19:10.000Z","Very very good","5","Great app","https://trustpilot.com/reviews/632dea8dc17abd5d3c37e19b"
"MoneyLion","false","Thank you for the review! We are all about helping others strive financially. We are happy to hear about this experience for you.","2022-09-23T16:30:22.000Z","I understand how to use it and it gives good goal making decisions","5","I understand how to use it and it gives…","https://trustpilot.com/reviews/632dc2fee619801c6a60095b"
"MoneyLion","false","Hi Thomas! We are so sorry to hear about your experience with the Credit Builder loan, and we would like to assist. Please complete this form and a member of our advocacy team will contact you directly. https://mlion.info/3wDGxLS","2022-09-23T13:58:29.000Z","Moneylion is a ripoff! I took a credit builder plus loan and paid back! Now there saying there is a fraud alert on my credit reports which there is not! You also took my membership payment out of the wrong account.","1","Moneylion is a ripoff","https://trustpilot.com/reviews/632d9f65e619801c6a5fe3a5"
"MoneyLion","false","Hi Michael! You've got us smiling from cheek to cheek with this review. We appreciate you sharing this feedback!","2022-09-23T01:54:55.000Z","Best of the new web based financial applications. I've tried a bunch and money lion, has all the best features of similar apps plus additional options that push the money lion ahead of the pack.","5","Best of the new web based financial…","https://trustpilot.com/reviews/632cf5cfe619801c6a5f80ce"
"MoneyLion","false","Hi Jake! We appreciate you taking the time to leave us a five-star rating and positive review! Thanks for being the best part of MoneyLion.","2022-09-22T21:35:13.000Z","Helped me with an advance so I wasn't struggling so much before payday","5","Helped me with an advance so I wasn't…","https://trustpilot.com/reviews/632cb8f1e619801c6a5f6178"
"MoneyLion","false","We can fully understand how this experience would be frustrating, and we will be sure to share your feedback regarding the tips with the appropriate team. We would also like to do our best to help with your debit card concern. Please fill out the form found by copy and pasting this link into your browser; https://mlion.info/3wDGxLS, and we will be happy to review this matter further. Thanks.","2022-09-22T18:43:08.000Z","It seems to okay except adding a tip at every screen. If that wasn’t so rude ild leave one. Also my debit card doesn’t work for no reason at all.","5","It seems to okay except adding a tip at…","https://trustpilot.com/reviews/632c909be619801c6a5f36f3"
"MoneyLion","false","Wow, we love to hear about this experience for our customers. Thank you for the positive review!","2022-09-22T14:39:19.000Z","The service is super easy, fast, and the app is really easy to navigate.","5","....","https://trustpilot.com/reviews/632c5777e619801c6a5ef51a"
"MoneyLion","false","Thank you so much for the 5-star review!","2022-09-22T13:22:28.000Z","Money lion is good to use i really enjoy the app the extra cash really works","5","Money lion is good to use i really…","https://trustpilot.com/reviews/632c4574c17abd5d3c368e06"
"MoneyLion","false","Hello Latoya, thank you for telling people kind things about MoneyLion. We appreciate you!","2022-09-22T03:35:17.000Z","This is a great app. I been telling everyone about it.","5","This is a great app","https://trustpilot.com/reviews/632bbbd5e619801c6a5e8769"
"MoneyLion","false","We are so happy that you are giving MoneyLion a try. We hope to earn 5-stars from you soon! Thank you for taking the time to leave us a review.","2022-09-22T01:16:02.000Z","I'm still trying it out but so far so good","3","I'm still trying it out but so far so…","https://trustpilot.com/reviews/632b9b32e619801c6a5e7f15"
"MoneyLion","false","If your alright is 5-stars, we are here for it! Thank you so much for the review, Shawn.","2022-09-21T22:42:21.000Z","Its alright 😊","5","Okay","https://trustpilot.com/reviews/632b772de619801c6a5e6d8c"
"MoneyLion","false","Hi Brie! That is what we like to hear! Thank you for utilizing our Instacash product, and thank you for leaving such a kind review.","2022-09-21T21:55:51.000Z","Date of experience: September 21, 2022","5","Easy to use and fair advance amounts","https://trustpilot.com/reviews/632b6c47c17abd5d3c361166"
"MoneyLion","false","","2022-09-21T11:28:07.000Z","I like it limits you to the amount of cash you can withdraw, you are now able to withdraw more than $100 at one time and the withdrawal can’t be deposited into your personal account it has to go on insta cash and withdraw from there for a fee","4","I like it limits you to the amount of…","https://trustpilot.com/reviews/632af547e619801c6a5de0ea"
"MoneyLion","false","Hi Curtis! That warms our heart to hear! Thank you for taking time out of your day to share your experience with us!","2022-09-21T09:45:53.000Z","This app has been a great help to my family and I. It's helped us through some close hardships.","5","Great experience","https://trustpilot.com/reviews/632ac131c17abd5d3c3557a2"
"MoneyLion","false","Hi Marc, We are sorry to hear that you've had such a negative experience with us. It looks like you're working with one of our Customer Advocates to help find a resolution for you. Thank you again for your patience while this is being looked into for you.","2022-09-22T17:23:14.000Z","MoneyLion closed my account over a month ago and refuse to give me the money in it. They are holding over $8000 in a closed account. This is WRONG and ILLEGAL. I am currently pursuing legal assistance to rectify this problem.
Update…MoneyLions response to this review is completely untrue. Nobody from the company is working with me to resolve this is. I received an email yesterday from a Customer Advocate, that stated the decision is FINAL and no one would be calling me on the matter. It was signed by Joe Rook, Senior Customer Advocate.","1","Stole $8K","https://trustpilot.com/reviews/632a8ef97f7a8621ee610ae8"
