"companyName","isReviewVerified","reviewCompanyResponse","reviewDate","reviewDescription","reviewLanguage","reviewRatingScore","reviewTitle","reviewUrl"
"OneMain Financial","true","Thank you for your kind words. Every step counts and leads to better financial health. We’re proud to be on the journey with you. Don't forget: You may also manage your account online with our online account management tool, which you can find here: http://spr.ly/AccountManagement -SG
","2024-02-07T03:21:40.000Z","The staff at the Fullerton office were all so friendly and polite. They weren’t pushy or try to have me get something that I didn’t need. The whole process was quick, simple and straightforward. Would recommend One Main to anyone who needs their services.","all","5","The staff at the Fullerton office were…","https://trustpilot.com/reviews/65c2db238926330954c0d93d"
"OneMain Financial","true","Thank you so much for taking the time to leave a review for Rachel. Our team members strive to provide professional and friendly service to all of our customers. We truly do appreciate the recognition. -SG
","2024-02-07T03:18:24.000Z","Rachel Was Absolutely Fabulous. She Was Very Quick Yet Efficient In Getting My Loan Finalized. Simple And Smooth Process.","all","5","Rachel Was Absolutely Fabulous","https://trustpilot.com/reviews/65c2da5fe4a8b1adb9f3bf4d"
"OneMain Financial","true","Putting customers first is what we’re all about. Thanks for the positive feedback. Don't forget: You may also manage your account online with our online account management tool, which you can find here: http://spr.ly/AccountManagement -SG
","2024-02-07T03:18:09.000Z","Great customer service, everyone very diligent. I was in and out and they were able to support my financial needs.","all","5","Great customer service","https://trustpilot.com/reviews/65c2da501afbf13d2c31772a"
"OneMain Financial","true","Putting customers first is what we’re all about. Thanks for the positive feedback. Don't forget: You may also manage your account online with our online account management tool, which you can find here: http://spr.ly/AccountManagement -SG
","2024-02-07T03:13:17.000Z","Helpful advice and understanding attitude. I was treated like a person not just a dollar sign","all","5","Helpful advice and understanding…","https://trustpilot.com/reviews/65c2d92c057eccf7dbd7cf49"
"OneMain Financial","true","Thank you for your kind words, Helen. Every step counts and leads to better financial health. We’re proud to be on the journey with you. Don't forget: You may also manage your account online with our online account management tool, which you can find here: http://spr.ly/AccountManagement -SG
","2024-02-07T03:10:55.000Z","Exceptional customer experience. I’m on my second loan with OMF and the entire process is smooth , fast and easy. The Wilkes Barre PA branch team is a pleasure to work with !","all","5","Exceptional customer experience","https://trustpilot.com/reviews/65c2d89fc07420cb950525ba"
"OneMain Financial","true","We'd like to learn more to see how we can help. Please send us an email at omfsocial@omf.com with subject line ""Trustpilot complaint"" and include your first and last name, Trustpilot username, phone number, zip code, and a few additional details about your experience. -SG
","2024-02-07T02:53:25.000Z","The loan officer Alana made me feel uncomfortable asking questions not protaining to the loan . I felt bullied","all","1","The loan officer Alana made me feel…","https://trustpilot.com/reviews/65c2d4857cbeae172aaffe8e"
"OneMain Financial","true","Thank you for choosing us and for sharing your experience! Improving finances is a journey and we're glad to start that process with you. Don't forget to take advantage of our helpful articles, tools, and tips at: https://www.onemainfinancial.com/resources -SG
","2024-02-07T02:47:33.000Z","The client service person made it easy and has effective communication skills.","all","4","The client service person made it easy…","https://trustpilot.com/reviews/65c2d324ca7f874f6c503ba4"
"OneMain Financial","true","","2024-02-07T02:34:36.000Z","Date of experience: February 06, 2024","all","5","Very friendly informative loan officer.","https://trustpilot.com/reviews/65c2d01c319377c9109e5c64"
"OneMain Financial","true","Thank you for your kind words. Every step counts and leads to better financial health. We’re proud to be on the journey with you. Don't forget: You may also manage your account online with our online account management tool, which you can find here: http://spr.ly/AccountManagement -SG
","2024-02-07T02:34:06.000Z","The team at the office is St. Louis Park MN did an amazing job for me!
Within 48 hours I had my loan approved and disbursed!
So , smooth and very easy with no hassles.
Nick Minneapolis","all","5","St. Louis Park office is amazing!","https://trustpilot.com/reviews/65c2cffdb66335a43aa80621"
"OneMain Financial","true","Thank you for your kind words, Sheri. Every step counts and leads to better financial health. We’re proud to be on the journey with you. Don't forget: You may also manage your account online with our online account management tool, which you can find here: http://spr.ly/AccountManagement -SG
","2024-02-07T02:33:38.000Z","Sue was super helpful and pleasant. She answered all of my questions and informed me of all available options","all","5","Sue was super helpful and pleasant","https://trustpilot.com/reviews/65c2cfe188b4c2ffb51f55db"
"OneMain Financial","true","Putting customers first is what we’re all about. Thanks for the positive feedback. Don't forget: You may also manage your account online with our online account management tool, which you can find here: http://spr.ly/AccountManagement -SG
","2024-02-07T02:33:30.000Z","Customer service was patient with me and walked me through every step","all","5","Customer service was patient with me…","https://trustpilot.com/reviews/65c2cfda6a1afbda9ef1716c"
"OneMain Financial","true","Putting customers first is what we’re all about. Thanks for the positive feedback. Don't forget: You may also manage your account online with our online account management tool, which you can find here: http://spr.ly/AccountManagement -SG
","2024-02-07T02:32:09.000Z","I like the professional relaxing environment, they handle my loan in a efficient and timely matter, thanks for the opportunity","all","5","I like the professional relaxing…","https://trustpilot.com/reviews/65c2cf88ed0674550a0d4aa2"
